Date,Time Slot,Estimated Hourly Footfall,Day of Week,Temperature,Cloud Cover,Icon
2024-04-22,20:00 - 21:00,2077,Monday,31.6,0.8,clear-day
2024-04-22,21:00 - 22:00,1705,Monday,31.6,0.8,clear-day
2024-04-22,22:00 - 23:00,363,Monday,31.6,0.8,clear-day
2024-04-23,06:00 - 07:00,458,Tuesday,32.0,0.0,clear-day
2024-04-23,07:00 - 08:00,1559,Tuesday,32.0,0.0,clear-day
2024-04-23,08:00 - 09:00,2607,Tuesday,32.0,0.0,clear-day
2024-04-23,09:00 - 10:00,2193,Tuesday,32.0,0.0,clear-day
2024-04-23,10:00 - 11:00,3858,Tuesday,32.0,0.0,clear-day
2024-04-23,11:00 - 12:00,1436,Tuesday,32.0,0.0,clear-day
2024-04-23,12:00 - 13:00,863,Tuesday,32.0,0.0,clear-day
2024-04-23,13:00 - 14:00,1127,Tuesday,32.0,0.0,clear-day
2024-04-23,14:00 - 15:00,1330,Tuesday,32.0,0.0,clear-day
2024-04-23,15:00 - 16:00,916,Tuesday,32.0,0.0,clear-day
2024-04-23,16:00 - 17:00,1048,Tuesday,32.0,0.0,clear-day
2024-04-23,17:00 - 18:00,2422,Tuesday,32.0,0.0,clear-day
2024-04-23,18:00 - 19:00,3215,Tuesday,32.0,0.0,clear-day
2024-04-23,19:00 - 20:00,2898,Tuesday,32.0,0.0,clear-day
2024-04-23,20:00 - 21:00,2114,Tuesday,32.0,0.0,clear-day
2024-04-23,21:00 - 22:00,1735,Tuesday,32.0,0.0,clear-day
2024-04-23,22:00 - 23:00,370,Tuesday,32.0,0.0,clear-day
2024-04-24,06:00 - 07:00,613,Wednesday,33.1,3.1,clear-day
2024-04-24,07:00 - 08:00,2087,Wednesday,33.1,3.1,clear-day
2024-04-24,08:00 - 09:00,3491,Wednesday,33.1,3.1,clear-day
2024-04-24,09:00 - 10:00,2937,Wednesday,33.1,3.1,clear-day
2024-04-24,10:00 - 11:00,5166,Wednesday,33.1,3.1,clear-day
2024-04-24,11:00 - 12:00,1922,Wednesday,33.1,3.1,clear-day
2024-04-24,12:00 - 13:00,1155,Wednesday,33.1,3.1,clear-day
2024-04-24,13:00 - 14:00,1509,Wednesday,33.1,3.1,clear-day
2024-04-24,14:00 - 15:00,1781,Wednesday,33.1,3.1,clear-day
2024-04-24,15:00 - 16:00,1226,Wednesday,33.1,3.1,clear-day
2024-04-24,16:00 - 17:00,1403,Wednesday,33.1,3.1,clear-day
2024-04-24,17:00 - 18:00,3243,Wednesday,33.1,3.1,clear-day
2024-04-24,18:00 - 19:00,4305,Wednesday,33.1,3.1,clear-day
2024-04-24,19:00 - 20:00,3880,Wednesday,33.1,3.1,clear-day
2024-04-24,20:00 - 21:00,2830,Wednesday,33.1,3.1,clear-day
2024-04-24,21:00 - 22:00,2323,Wednesday,33.1,3.1,clear-day
2024-04-24,22:00 - 23:00,495,Wednesday,33.1,3.1,clear-day
2024-04-25,06:00 - 07:00,579,Thursday,33.5,4.4,clear-day
2024-04-25,07:00 - 08:00,1973,Thursday,33.5,4.4,clear-day
2024-04-25,08:00 - 09:00,3300,Thursday,33.5,4.4,clear-day
2024-04-25,09:00 - 10:00,2776,Thursday,33.5,4.4,clear-day
2024-04-25,10:00 - 11:00,4884,Thursday,33.5,4.4,clear-day
2024-04-25,11:00 - 12:00,1817,Thursday,33.5,4.4,clear-day
2024-04-25,12:00 - 13:00,1092,Thursday,33.5,4.4,clear-day
2024-04-25,13:00 - 14:00,1427,Thursday,33.5,4.4,clear-day
2024-04-25,14:00 - 15:00,1683,Thursday,33.5,4.4,clear-day
2024-04-25,15:00 - 16:00,1159,Thursday,33.5,4.4,clear-day
2024-04-25,16:00 - 17:00,1326,Thursday,33.5,4.4,clear-day
2024-04-25,17:00 - 18:00,3066,Thursday,33.5,4.4,clear-day
2024-04-25,18:00 - 19:00,4070,Thursday,33.5,4.4,clear-day
2024-04-25,19:00 - 20:00,3668,Thursday,33.5,4.4,clear-day
2024-04-25,20:00 - 21:00,2676,Thursday,33.5,4.4,clear-day
2024-04-25,21:00 - 22:00,2196,Thursday,33.5,4.4,clear-day
2024-04-25,22:00 - 23:00,468,Thursday,33.5,4.4,clear-day
2024-04-26,06:00 - 07:00,583,Friday,32.7,14.2,clear-day
2024-04-26,07:00 - 08:00,1986,Friday,32.7,14.2,clear-day
2024-04-26,08:00 - 09:00,3321,Friday,32.7,14.2,clear-day
2024-04-26,09:00 - 10:00,2793,Friday,32.7,14.2,clear-day
2024-04-26,10:00 - 11:00,4914,Friday,32.7,14.2,clear-day
2024-04-26,11:00 - 12:00,1829,Friday,32.7,14.2,clear-day
2024-04-26,12:00 - 13:00,1099,Friday,32.7,14.2,clear-day
2024-04-26,13:00 - 14:00,1436,Friday,32.7,14.2,clear-day
2024-04-26,14:00 - 15:00,1694,Friday,32.7,14.2,clear-day
2024-04-26,15:00 - 16:00,1166,Friday,32.7,14.2,clear-day
2024-04-26,16:00 - 17:00,1335,Friday,32.7,14.2,clear-day
2024-04-26,17:00 - 18:00,3085,Friday,32.7,14.2,clear-day
2024-04-26,18:00 - 19:00,4095,Friday,32.7,14.2,clear-day
2024-04-26,19:00 - 20:00,3691,Friday,32.7,14.2,clear-day
2024-04-26,20:00 - 21:00,2693,Friday,32.7,14.2,clear-day
2024-04-26,21:00 - 22:00,2210,Friday,32.7,14.2,clear-day
2024-04-26,22:00 - 23:00,471,Friday,32.7,14.2,clear-day
2024-04-27,06:00 - 07:00,508,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,07:00 - 08:00,1731,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,08:00 - 09:00,2895,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,09:00 - 10:00,2435,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,10:00 - 11:00,4284,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,11:00 - 12:00,1594,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,12:00 - 13:00,958,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,13:00 - 14:00,1252,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,14:00 - 15:00,1477,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,15:00 - 16:00,1017,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,16:00 - 17:00,1164,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,17:00 - 18:00,2690,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,18:00 - 19:00,3570,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,19:00 - 20:00,3218,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,20:00 - 21:00,2347,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,21:00 - 22:00,1927,Saturday,32.6,22.7,partly-cloudy-day
2024-04-27,22:00 - 23:00,410,Saturday,32.6,22.7,partly-cloudy-day
2024-04-28,06:00 - 07:00,488,Sunday,33.2,14.9,clear-day
2024-04-28,07:00 - 08:00,1662,Sunday,33.2,14.9,clear-day
2024-04-28,08:00 - 09:00,2779,Sunday,33.2,14.9,clear-day
2024-04-28,09:00 - 10:00,2338,Sunday,33.2,14.9,clear-day
2024-04-28,10:00 - 11:00,4113,Sunday,33.2,14.9,clear-day
2024-04-28,11:00 - 12:00,1530,Sunday,33.2,14.9,clear-day
2024-04-28,12:00 - 13:00,920,Sunday,33.2,14.9,clear-day
2024-04-28,13:00 - 14:00,1201,Sunday,33.2,14.9,clear-day
2024-04-28,14:00 - 15:00,1417,Sunday,33.2,14.9,clear-day
2024-04-28,15:00 - 16:00,976,Sunday,33.2,14.9,clear-day
2024-04-28,16:00 - 17:00,1117,Sunday,33.2,14.9,clear-day
2024-04-28,17:00 - 18:00,2582,Sunday,33.2,14.9,clear-day
2024-04-28,18:00 - 19:00,3427,Sunday,33.2,14.9,clear-day
2024-04-28,19:00 - 20:00,3089,Sunday,33.2,14.9,clear-day
2024-04-28,20:00 - 21:00,2253,Sunday,33.2,14.9,clear-day
2024-04-28,21:00 - 22:00,1849,Sunday,33.2,14.9,clear-day
2024-04-28,22:00 - 23:00,394,Sunday,33.2,14.9,clear-day
2024-04-29,06:00 - 07:00,448,Monday,33.6,14.8,clear-day
2024-04-29,07:00 - 08:00,1528,Monday,33.6,14.8,clear-day
2024-04-29,08:00 - 09:00,2555,Monday,33.6,14.8,clear-day
2024-04-29,09:00 - 10:00,2149,Monday,33.6,14.8,clear-day
2024-04-29,10:00 - 11:00,3781,Monday,33.6,14.8,clear-day
2024-04-29,11:00 - 12:00,1407,Monday,33.6,14.8,clear-day
2024-04-29,12:00 - 13:00,846,Monday,33.6,14.8,clear-day
2024-04-29,13:00 - 14:00,1105,Monday,33.6,14.8,clear-day
2024-04-29,14:00 - 15:00,1303,Monday,33.6,14.8,clear-day
2024-04-29,15:00 - 16:00,897,Monday,33.6,14.8,clear-day
2024-04-29,16:00 - 17:00,1027,Monday,33.6,14.8,clear-day
2024-04-29,17:00 - 18:00,2374,Monday,33.6,14.8,clear-day
2024-04-29,18:00 - 19:00,3151,Monday,33.6,14.8,clear-day
2024-04-29,19:00 - 20:00,2840,Monday,33.6,14.8,clear-day
2024-04-29,20:00 - 21:00,2072,Monday,33.6,14.8,clear-day
2024-04-29,21:00 - 22:00,1700,Monday,33.6,14.8,clear-day
2024-04-29,22:00 - 23:00,362,Monday,33.6,14.8,clear-day
2024-04-30,06:00 - 07:00,543,Tuesday,33.0,0.0,clear-day
2024-04-30,07:00 - 08:00,1850,Tuesday,33.0,0.0,clear-day
2024-04-30,08:00 - 09:00,3094,Tuesday,33.0,0.0,clear-day
2024-04-30,09:00 - 10:00,2603,Tuesday,33.0,0.0,clear-day
2024-04-30,10:00 - 11:00,4579,Tuesday,33.0,0.0,clear-day
2024-04-30,11:00 - 12:00,1704,Tuesday,33.0,0.0,clear-day
2024-04-30,12:00 - 13:00,1024,Tuesday,33.0,0.0,clear-day
2024-04-30,13:00 - 14:00,1338,Tuesday,33.0,0.0,clear-day
2024-04-30,14:00 - 15:00,1578,Tuesday,33.0,0.0,clear-day
2024-04-30,15:00 - 16:00,1087,Tuesday,33.0,0.0,clear-day
2024-04-30,16:00 - 17:00,1244,Tuesday,33.0,0.0,clear-day
2024-04-30,17:00 - 18:00,2875,Tuesday,33.0,0.0,clear-day
2024-04-30,18:00 - 19:00,3816,Tuesday,33.0,0.0,clear-day
2024-04-30,19:00 - 20:00,3439,Tuesday,33.0,0.0,clear-day
2024-04-30,20:00 - 21:00,2509,Tuesday,33.0,0.0,clear-day
2024-04-30,21:00 - 22:00,2059,Tuesday,33.0,0.0,clear-day
2024-04-30,22:00 - 23:00,439,Tuesday,33.0,0.0,clear-day
2024-05-01,06:00 - 07:00,528,Wednesday,32.2,4.5,clear-day
2024-05-01,07:00 - 08:00,1799,Wednesday,32.2,4.5,clear-day
2024-05-01,08:00 - 09:00,3008,Wednesday,32.2,4.5,clear-day
2024-05-01,09:00 - 10:00,2531,Wednesday,32.2,4.5,clear-day
2024-05-01,10:00 - 11:00,4452,Wednesday,32.2,4.5,clear-day
2024-05-01,11:00 - 12:00,1656,Wednesday,32.2,4.5,clear-day
2024-05-01,12:00 - 13:00,996,Wednesday,32.2,4.5,clear-day
2024-05-01,13:00 - 14:00,1301,Wednesday,32.2,4.5,clear-day
2024-05-01,14:00 - 15:00,1534,Wednesday,32.2,4.5,clear-day
2024-05-01,15:00 - 16:00,1057,Wednesday,32.2,4.5,clear-day
2024-05-01,16:00 - 17:00,1209,Wednesday,32.2,4.5,clear-day
2024-05-01,17:00 - 18:00,2795,Wednesday,32.2,4.5,clear-day
2024-05-01,18:00 - 19:00,3710,Wednesday,32.2,4.5,clear-day
2024-05-01,19:00 - 20:00,3344,Wednesday,32.2,4.5,clear-day
2024-05-01,20:00 - 21:00,2439,Wednesday,32.2,4.5,clear-day
2024-05-01,21:00 - 22:00,2002,Wednesday,32.2,4.5,clear-day
2024-05-01,22:00 - 23:00,426,Wednesday,32.2,4.5,clear-day
2024-05-02,06:00 - 07:00,473,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,07:00 - 08:00,1610,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,08:00 - 09:00,2692,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,09:00 - 10:00,2265,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,10:00 - 11:00,3984,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,11:00 - 12:00,1482,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,12:00 - 13:00,891,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,13:00 - 14:00,1164,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,14:00 - 15:00,1373,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,15:00 - 16:00,946,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,16:00 - 17:00,1082,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,17:00 - 18:00,2501,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,18:00 - 19:00,3320,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,19:00 - 20:00,2992,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,20:00 - 21:00,2183,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,21:00 - 22:00,1791,Thursday,32.4,32.5,partly-cloudy-day
2024-05-02,22:00 - 23:00,382,Thursday,32.4,32.5,partly-cloudy-day
2024-05-03,06:00 - 07:00,463,Friday,33.0,13.8,clear-day
2024-05-03,07:00 - 08:00,1577,Friday,33.0,13.8,clear-day
2024-05-03,08:00 - 09:00,2638,Friday,33.0,13.8,clear-day
2024-05-03,09:00 - 10:00,2219,Friday,33.0,13.8,clear-day
2024-05-03,10:00 - 11:00,3904,Friday,33.0,13.8,clear-day
2024-05-03,11:00 - 12:00,1453,Friday,33.0,13.8,clear-day
2024-05-03,12:00 - 13:00,873,Friday,33.0,13.8,clear-day
2024-05-03,13:00 - 14:00,1141,Friday,33.0,13.8,clear-day
2024-05-03,14:00 - 15:00,1346,Friday,33.0,13.8,clear-day
2024-05-03,15:00 - 16:00,927,Friday,33.0,13.8,clear-day
2024-05-03,16:00 - 17:00,1060,Friday,33.0,13.8,clear-day
2024-05-03,17:00 - 18:00,2451,Friday,33.0,13.8,clear-day
2024-05-03,18:00 - 19:00,3253,Friday,33.0,13.8,clear-day
2024-05-03,19:00 - 20:00,2932,Friday,33.0,13.8,clear-day
2024-05-03,20:00 - 21:00,2139,Friday,33.0,13.8,clear-day
2024-05-03,21:00 - 22:00,1756,Friday,33.0,13.8,clear-day
2024-05-03,22:00 - 23:00,374,Friday,33.0,13.8,clear-day
2024-05-04,06:00 - 07:00,663,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,07:00 - 08:00,2258,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,08:00 - 09:00,3776,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,09:00 - 10:00,3177,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,10:00 - 11:00,5588,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,11:00 - 12:00,2079,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,12:00 - 13:00,1250,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,13:00 - 14:00,1633,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,14:00 - 15:00,1926,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,15:00 - 16:00,1327,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,16:00 - 17:00,1518,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,17:00 - 18:00,3508,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,18:00 - 19:00,4657,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,19:00 - 20:00,4197,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,20:00 - 21:00,3062,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,21:00 - 22:00,2513,Saturday,34.4,40.8,partly-cloudy-day
2024-05-04,22:00 - 23:00,535,Saturday,34.4,40.8,partly-cloudy-day
2024-05-05,06:00 - 07:00,487,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,07:00 - 08:00,1660,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,08:00 - 09:00,2777,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,09:00 - 10:00,2336,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,10:00 - 11:00,4110,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,11:00 - 12:00,1529,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,12:00 - 13:00,919,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,13:00 - 14:00,1201,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,14:00 - 15:00,1417,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,15:00 - 16:00,975,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,16:00 - 17:00,1116,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,17:00 - 18:00,2580,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,18:00 - 19:00,3425,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,19:00 - 20:00,3087,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,20:00 - 21:00,2252,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,21:00 - 22:00,1848,Sunday,33.4,47.1,partly-cloudy-day
2024-05-05,22:00 - 23:00,394,Sunday,33.4,47.1,partly-cloudy-day
2024-05-06,06:00 - 07:00,451,Monday,33.2,5.0,clear-day
2024-05-06,07:00 - 08:00,1538,Monday,33.2,5.0,clear-day
2024-05-06,08:00 - 09:00,2572,Monday,33.2,5.0,clear-day
2024-05-06,09:00 - 10:00,2163,Monday,33.2,5.0,clear-day
2024-05-06,10:00 - 11:00,3806,Monday,33.2,5.0,clear-day
2024-05-06,11:00 - 12:00,1416,Monday,33.2,5.0,clear-day
2024-05-06,12:00 - 13:00,851,Monday,33.2,5.0,clear-day
2024-05-06,13:00 - 14:00,1112,Monday,33.2,5.0,clear-day
2024-05-06,14:00 - 15:00,1312,Monday,33.2,5.0,clear-day
2024-05-06,15:00 - 16:00,903,Monday,33.2,5.0,clear-day
2024-05-06,16:00 - 17:00,1034,Monday,33.2,5.0,clear-day
2024-05-06,17:00 - 18:00,2389,Monday,33.2,5.0,clear-day
2024-05-06,18:00 - 19:00,3172,Monday,33.2,5.0,clear-day
2024-05-06,19:00 - 20:00,2859,Monday,33.2,5.0,clear-day
2024-05-06,20:00 - 21:00,2085,Monday,33.2,5.0,clear-day
2024-05-06,21:00 - 22:00,1712,Monday,33.2,5.0,clear-day
2024-05-06,22:00 - 23:00,365,Monday,33.2,5.0,clear-day
2024-05-07,06:00 - 07:00,491,Tuesday,34.6,6.0,clear-day
2024-05-07,07:00 - 08:00,1674,Tuesday,34.6,6.0,clear-day
2024-05-07,08:00 - 09:00,2800,Tuesday,34.6,6.0,clear-day
2024-05-07,09:00 - 10:00,2355,Tuesday,34.6,6.0,clear-day
2024-05-07,10:00 - 11:00,4143,Tuesday,34.6,6.0,clear-day
2024-05-07,11:00 - 12:00,1542,Tuesday,34.6,6.0,clear-day
2024-05-07,12:00 - 13:00,927,Tuesday,34.6,6.0,clear-day
2024-05-07,13:00 - 14:00,1211,Tuesday,34.6,6.0,clear-day
2024-05-07,14:00 - 15:00,1428,Tuesday,34.6,6.0,clear-day
2024-05-07,15:00 - 16:00,983,Tuesday,34.6,6.0,clear-day
2024-05-07,16:00 - 17:00,1125,Tuesday,34.6,6.0,clear-day
2024-05-07,17:00 - 18:00,2601,Tuesday,34.6,6.0,clear-day
2024-05-07,18:00 - 19:00,3453,Tuesday,34.6,6.0,clear-day
2024-05-07,19:00 - 20:00,3112,Tuesday,34.6,6.0,clear-day
2024-05-07,20:00 - 21:00,2270,Tuesday,34.6,6.0,clear-day
2024-05-07,21:00 - 22:00,1863,Tuesday,34.6,6.0,clear-day
2024-05-07,22:00 - 23:00,397,Tuesday,34.6,6.0,clear-day
2024-05-08,06:00 - 07:00,423,Wednesday,34.6,9.4,clear-day
2024-05-08,07:00 - 08:00,1442,Wednesday,34.6,9.4,clear-day
2024-05-08,08:00 - 09:00,2411,Wednesday,34.6,9.4,clear-day
2024-05-08,09:00 - 10:00,2028,Wednesday,34.6,9.4,clear-day
2024-05-08,10:00 - 11:00,3568,Wednesday,34.6,9.4,clear-day
2024-05-08,11:00 - 12:00,1328,Wednesday,34.6,9.4,clear-day
2024-05-08,12:00 - 13:00,798,Wednesday,34.6,9.4,clear-day
2024-05-08,13:00 - 14:00,1042,Wednesday,34.6,9.4,clear-day
2024-05-08,14:00 - 15:00,1230,Wednesday,34.6,9.4,clear-day
2024-05-08,15:00 - 16:00,847,Wednesday,34.6,9.4,clear-day
2024-05-08,16:00 - 17:00,969,Wednesday,34.6,9.4,clear-day
2024-05-08,17:00 - 18:00,2240,Wednesday,34.6,9.4,clear-day
2024-05-08,18:00 - 19:00,2973,Wednesday,34.6,9.4,clear-day
2024-05-08,19:00 - 20:00,2680,Wednesday,34.6,9.4,clear-day
2024-05-08,20:00 - 21:00,1955,Wednesday,34.6,9.4,clear-day
2024-05-08,21:00 - 22:00,1605,Wednesday,34.6,9.4,clear-day
2024-05-08,22:00 - 23:00,342,Wednesday,34.6,9.4,clear-day
2024-05-09,06:00 - 07:00,440,Thursday,34.4,13.0,clear-day
2024-05-09,07:00 - 08:00,1500,Thursday,34.4,13.0,clear-day
2024-05-09,08:00 - 09:00,2509,Thursday,34.4,13.0,clear-day
2024-05-09,09:00 - 10:00,2111,Thursday,34.4,13.0,clear-day
2024-05-09,10:00 - 11:00,3713,Thursday,34.4,13.0,clear-day
2024-05-09,11:00 - 12:00,1382,Thursday,34.4,13.0,clear-day
2024-05-09,12:00 - 13:00,830,Thursday,34.4,13.0,clear-day
2024-05-09,13:00 - 14:00,1085,Thursday,34.4,13.0,clear-day
2024-05-09,14:00 - 15:00,1280,Thursday,34.4,13.0,clear-day
2024-05-09,15:00 - 16:00,881,Thursday,34.4,13.0,clear-day
2024-05-09,16:00 - 17:00,1009,Thursday,34.4,13.0,clear-day
2024-05-09,17:00 - 18:00,2331,Thursday,34.4,13.0,clear-day
2024-05-09,18:00 - 19:00,3094,Thursday,34.4,13.0,clear-day
2024-05-09,19:00 - 20:00,2789,Thursday,34.4,13.0,clear-day
2024-05-09,20:00 - 21:00,2034,Thursday,34.4,13.0,clear-day
2024-05-09,21:00 - 22:00,1670,Thursday,34.4,13.0,clear-day
2024-05-09,22:00 - 23:00,356,Thursday,34.4,13.0,clear-day
2024-05-10,06:00 - 07:00,479,Friday,34.0,1.0,clear-day
2024-05-10,07:00 - 08:00,1632,Friday,34.0,1.0,clear-day
2024-05-10,08:00 - 09:00,2729,Friday,34.0,1.0,clear-day
2024-05-10,09:00 - 10:00,2296,Friday,34.0,1.0,clear-day
2024-05-10,10:00 - 11:00,4039,Friday,34.0,1.0,clear-day
2024-05-10,11:00 - 12:00,1503,Friday,34.0,1.0,clear-day
2024-05-10,12:00 - 13:00,903,Friday,34.0,1.0,clear-day
2024-05-10,13:00 - 14:00,1180,Friday,34.0,1.0,clear-day
2024-05-10,14:00 - 15:00,1392,Friday,34.0,1.0,clear-day
2024-05-10,15:00 - 16:00,959,Friday,34.0,1.0,clear-day
2024-05-10,16:00 - 17:00,1097,Friday,34.0,1.0,clear-day
2024-05-10,17:00 - 18:00,2536,Friday,34.0,1.0,clear-day
2024-05-10,18:00 - 19:00,3366,Friday,34.0,1.0,clear-day
2024-05-10,19:00 - 20:00,3034,Friday,34.0,1.0,clear-day
2024-05-10,20:00 - 21:00,2213,Friday,34.0,1.0,clear-day
2024-05-10,21:00 - 22:00,1816,Friday,34.0,1.0,clear-day
2024-05-10,22:00 - 23:00,387,Friday,34.0,1.0,clear-day
2024-05-11,06:00 - 07:00,550,Saturday,34.4,0.4,clear-day
2024-05-11,07:00 - 08:00,1874,Saturday,34.4,0.4,clear-day
2024-05-11,08:00 - 09:00,3135,Saturday,34.4,0.4,clear-day
2024-05-11,09:00 - 10:00,2637,Saturday,34.4,0.4,clear-day
2024-05-11,10:00 - 11:00,4639,Saturday,34.4,0.4,clear-day
2024-05-11,11:00 - 12:00,1726,Saturday,34.4,0.4,clear-day
2024-05-11,12:00 - 13:00,1038,Saturday,34.4,0.4,clear-day
2024-05-11,13:00 - 14:00,1355,Saturday,34.4,0.4,clear-day
2024-05-11,14:00 - 15:00,1599,Saturday,34.4,0.4,clear-day
2024-05-11,15:00 - 16:00,1101,Saturday,34.4,0.4,clear-day
2024-05-11,16:00 - 17:00,1260,Saturday,34.4,0.4,clear-day
2024-05-11,17:00 - 18:00,2912,Saturday,34.4,0.4,clear-day
2024-05-11,18:00 - 19:00,3866,Saturday,34.4,0.4,clear-day
2024-05-11,19:00 - 20:00,3484,Saturday,34.4,0.4,clear-day
2024-05-11,20:00 - 21:00,2542,Saturday,34.4,0.4,clear-day
2024-05-11,21:00 - 22:00,2086,Saturday,34.4,0.4,clear-day
2024-05-11,22:00 - 23:00,444,Saturday,34.4,0.4,clear-day
2024-05-12,06:00 - 07:00,439,Sunday,34.7,12.0,clear-day
2024-05-12,07:00 - 08:00,1494,Sunday,34.7,12.0,clear-day
2024-05-12,08:00 - 09:00,2499,Sunday,34.7,12.0,clear-day
2024-05-12,09:00 - 10:00,2102,Sunday,34.7,12.0,clear-day
2024-05-12,10:00 - 11:00,3699,Sunday,34.7,12.0,clear-day
2024-05-12,11:00 - 12:00,1376,Sunday,34.7,12.0,clear-day
2024-05-12,12:00 - 13:00,827,Sunday,34.7,12.0,clear-day
2024-05-12,13:00 - 14:00,1081,Sunday,34.7,12.0,clear-day
2024-05-12,14:00 - 15:00,1275,Sunday,34.7,12.0,clear-day
2024-05-12,15:00 - 16:00,878,Sunday,34.7,12.0,clear-day
2024-05-12,16:00 - 17:00,1005,Sunday,34.7,12.0,clear-day
2024-05-12,17:00 - 18:00,2322,Sunday,34.7,12.0,clear-day
2024-05-12,18:00 - 19:00,3082,Sunday,34.7,12.0,clear-day
2024-05-12,19:00 - 20:00,2778,Sunday,34.7,12.0,clear-day
2024-05-12,20:00 - 21:00,2026,Sunday,34.7,12.0,clear-day
2024-05-12,21:00 - 22:00,1663,Sunday,34.7,12.0,clear-day
2024-05-12,22:00 - 23:00,354,Sunday,34.7,12.0,clear-day
2024-05-13,06:00 - 07:00,532,Monday,32.3,34.6,rain
2024-05-13,07:00 - 08:00,1812,Monday,32.3,34.6,rain
2024-05-13,08:00 - 09:00,3031,Monday,32.3,34.6,rain
2024-05-13,09:00 - 10:00,2549,Monday,32.3,34.6,rain
2024-05-13,10:00 - 11:00,4485,Monday,32.3,34.6,rain
2024-05-13,11:00 - 12:00,1669,Monday,32.3,34.6,rain
2024-05-13,12:00 - 13:00,1003,Monday,32.3,34.6,rain
2024-05-13,13:00 - 14:00,1310,Monday,32.3,34.6,rain
2024-05-13,14:00 - 15:00,1546,Monday,32.3,34.6,rain
2024-05-13,15:00 - 16:00,1065,Monday,32.3,34.6,rain
2024-05-13,16:00 - 17:00,1218,Monday,32.3,34.6,rain
2024-05-13,17:00 - 18:00,2816,Monday,32.3,34.6,rain
2024-05-13,18:00 - 19:00,3737,Monday,32.3,34.6,rain
2024-05-13,19:00 - 20:00,3369,Monday,32.3,34.6,rain
2024-05-13,20:00 - 21:00,2457,Monday,32.3,34.6,rain
2024-05-13,21:00 - 22:00,2017,Monday,32.3,34.6,rain
2024-05-13,22:00 - 23:00,430,Monday,32.3,34.6,rain
